CN(CC=O)C(N)=O,8,0,CN(CCO)C(N)O,,F2
CN(CC(=O)N1CCCC1)C(N)=O,13,5,CN(CC(O)C1CCCC1)C(N)O,,F2
CC(N)=O.CN(CC(=O)N1CCCC1)C(N)=O,17,5,CC(N)O.CN(CC(O)C1CCCC1)C(N)O,,F2
CC(N)=O.CN(CC=O)C(N)=O,12,0,CC(N)O.CN(CCO)C(N)O,,F2
CC(=O)Nc1cccc(NC(=O)N(C)CC=O)c1,18,6,CC(O)NC1CCCC(NC(O)N(C)CCO)C1,,F2
CC(=O)Nc1cccc(NC(=O)N2CC(N3CCC(O)C3)C2)c1,23,15,CC(O)NC1CCCC(NC(O)C2CC(C3CCC(O)C3)C2)C1,Z2474487114,EM;MOL;F2
CC(=O)Nc1cccc(NC(=O)N2CCC2)c1.OC1CCNC1,23,15,CC(O)NC1CCCC(NC(O)C2CCC2)C1.OC1CCCC1,,F2
O=C(Nc1ccccc1)N1CCC1.OC1CCNC1,19,15,OC(NC1CCCCC1)C1CCC1.OC1CCCC1,,F2
C1CNC1.OC1CCNC1.c1ccccc1,16,15,C1CCC1.C1CCCCC1.OC1CCCC1,,F2
OC1CCNC1.c1ccccc1,12,11,C1CCCCC1.OC1CCCC1,,F2
OC1CCNC1,6,5,OC1CCCC1,,F2
C1CNC1.O.c1ccccc1,11,10,C1CCC1.C1CCCCC1.O,,F2
C1CNC1.O,5,4,C1CCC1.O,,F2
C1CCNC1.C1CNC1.c1ccccc1,15,15,C1CCC1.C1CCCC1.C1CCCCC1,,F2
C1CCNC1.C1CNC1,9,9,C1CCC1.C1CCCC1,,F2
C1CNC1.OC1CCNC1,10,9,C1CCC1.OC1CCCC1,,F2
NC(=O)N1CCC1.OC1CCNC1,13,9,NC(O)C1CCC1.OC1CCCC1,,F2
NC=O.OC1CCNC1,9,5,NCO.OC1CCCC1,,F2
NC=O.O,4,0,NCO.O,,F2
C1CCNC1.NC=O,8,5,C1CCCC1.NCO,,F2
NC(=O)N1CCC1.O,8,4,NC(O)C1CCC1.O,,F2
NC(=O)N1CCC1,7,4,NC(O)C1CCC1,,F2
C1CCNC1.NC(=O)N1CCC1,12,9,C1CCCC1.NC(O)C1CCC1,,F2
O=CNc1ccccc1.OC1CCNC1,15,11,OC1CCCC1.OCNC1CCCCC1,,F2
O.O=CNc1ccccc1,10,6,O.OCNC1CCCCC1,,F2
C1CCNC1.O=CNc1ccccc1,14,11,C1CCCC1.OCNC1CCCCC1,,F2
O.O=C(Nc1ccccc1)N1CCC1,14,10,O.OC(NC1CCCCC1)C1CCC1,,F2
O=C(Nc1ccccc1)N1CCC1,13,10,OC(NC1CCCCC1)C1CCC1,,F2
C1CCNC1.O=C(Nc1ccccc1)N1CCC1,18,15,C1CCCC1.OC(NC1CCCCC1)C1CCC1,,F2
CC(N)=O.NC(=O)N1CCC1.OC1CCNC1,17,9,CC(N)O.NC(O)C1CCC1.OC1CCCC1,,F2
C1CNC1.CC(N)=O.OC1CCNC1,14,9,C1CCC1.CC(N)O.OC1CCCC1,,F2
CC(N)=O.OC1CCNC1,10,5,CC(N)O.OC1CCCC1,,F2
C1CNC1.CC(N)=O.O,9,4,C1CCC1.CC(N)O.O,,F2
C1CCNC1.C1CNC1.CC(N)=O,13,9,C1CCC1.C1CCCC1.CC(N)O,,F2
CC(N)=O.NC=O.OC1CCNC1,13,5,CC(N)O.NCO.OC1CCCC1,,F2
CC(N)=O.NC=O.O,8,0,CC(N)O.NCO.O,,F2
C1CCNC1.CC(N)=O.NC=O,12,5,C1CCCC1.CC(N)O.NCO,,F2
CC(N)=O.NC(=O)N1CCC1.O,12,4,CC(N)O.NC(O)C1CCC1.O,,F2
CC(N)=O.NC(=O)N1CCC1,11,4,CC(N)O.NC(O)C1CCC1,,F2
C1CCNC1.CC(N)=O.NC(=O)N1CCC1,16,9,C1CCCC1.CC(N)O.NC(O)C1CCC1,,F2
C1CNC1.CC(=O)Nc1ccccc1.OC1CCNC1,20,15,C1CCC1.CC(O)NC1CCCCC1.OC1CCCC1,,F2
CC(=O)Nc1ccccc1.OC1CCNC1,16,11,CC(O)NC1CCCCC1.OC1CCCC1,,F2
C1CNC1.CC(=O)Nc1ccccc1.O,15,10,C1CCC1.CC(O)NC1CCCCC1.O,,F2
C1CCNC1.C1CNC1.CC(=O)Nc1ccccc1,19,15,C1CCC1.C1CCCC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC=O)c1.OC1CCNC1,19,11,CC(O)NC1CCCC(NCO)C1.OC1CCCC1,,F2
CC(=O)Nc1cccc(NC=O)c1.O,14,6,CC(O)NC1CCCC(NCO)C1.O,,F2
C1CCNC1.CC(=O)Nc1cccc(NC=O)c1,18,11,C1CCCC1.CC(O)NC1CCCC(NCO)C1,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC2)c1.O,18,10,CC(O)NC1CCCC(NC(O)C2CCC2)C1.O,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC2)c1,17,10,CC(O)NC1CCCC(NC(O)C2CCC2)C1,,F2
C1CCNC1.CC(=O)Nc1cccc(NC(=O)N2CCC2)c1,22,15,C1CCCC1.CC(O)NC1CCCC(NC(O)C2CCC2)C1,,F2
O=C(Nc1ccccc1)N1CC(N2CCC(O)C2)C1,19,15,OC1CCC(C2CC(C(O)NC3CCCCC3)C2)C1,,F2
OC1CCN(C2CNC2)C1.c1ccccc1,16,15,C1CCCCC1.OC1CCC(C2CCC2)C1,,F2
C1CCN(C2CNC2)C1.c1ccccc1,15,15,C1CCC(C2CCC2)C1.C1CCCCC1,,F2
C1CCN(C2CNC2)C1,9,9,C1CCC(C2CCC2)C1,,F2
OC1CCN(C2CNC2)C1,10,9,OC1CCC(C2CCC2)C1,,F2
NC(=O)N1CC(N2CCC(O)C2)C1,13,9,NC(O)C1CC(C2CCC(O)C2)C1,,F2
NC(=O)N1CC(N2CCCC2)C1,12,9,NC(O)C1CC(C2CCCC2)C1,,F2
O=C(Nc1ccccc1)N1CC(N2CCCC2)C1,18,15,OC(NC1CCCCC1)C1CC(C2CCCC2)C1,,F2
CC(N)=O.NC(=O)N1CC(N2CCC(O)C2)C1,17,9,CC(N)O.NC(O)C1CC(C2CCC(O)C2)C1,,F2
CC(N)=O.OC1CCN(C2CNC2)C1,14,9,CC(N)O.OC1CCC(C2CCC2)C1,,F2
C1CCN(C2CNC2)C1.CC(N)=O,13,9,C1CCC(C2CCC2)C1.CC(N)O,,F2
CC(N)=O.NC(=O)N1CC(N2CCCC2)C1,16,9,CC(N)O.NC(O)C1CC(C2CCCC2)C1,,F2
CC(=O)Nc1ccccc1.OC1CCN(C2CNC2)C1,20,15,CC(O)NC1CCCCC1.OC1CCC(C2CCC2)C1,,F2
C1CCN(C2CNC2)C1.CC(=O)Nc1ccccc1,19,15,C1CCC(C2CCC2)C1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CC(N3CCCC3)C2)c1,22,15,CC(O)NC1CCCC(NC(O)C2CC(C3CCCC3)C2)C1,,F2
COCC1CC(O)CN1C(=O)Nc1cccc(NC(C)=O)c1,22,11,COCC1CC(O)CC1C(O)NC1CCCC(NC(C)O)C1,Z2474486943,EM;MOL;F2
CC(=O)Nc1cccc(NC=O)c1.COC.O,17,6,CC(O)NC1CCCC(NCO)C1.COC.O,,F2
COC.O.O=CNc1ccccc1,13,6,COC.O.OCNC1CCCCC1,,F2
COC.O.c1ccccc1,10,6,C1CCCCC1.COC.O,,F2
COC.O,4,0,COC.O,,F2
COC.NC=O.O,7,0,COC.NCO.O,,F2
CC(N)=O.COC.NC=O.O,11,0,CC(N)O.COC.NCO.O,,F2
CC(N)=O.COC.O,8,0,CC(N)O.COC.O,,F2
CC(=O)Nc1ccccc1.COC.O,14,6,CC(O)NC1CCCCC1.COC.O,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC(O)C2)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCC(O)C2)C1,,F2
O=C(Nc1ccccc1)N1CCC(O)C1,15,11,OC1CCC(C(O)NC2CCCCC2)C1,,F2
NC(=O)N1CCC(O)C1,9,5,NC(O)C1CCC(O)C1,,F2
CC(N)=O.NC(=O)N1CCC(O)C1,13,5,CC(N)O.NC(O)C1CCC(O)C1,,F2
COCC1CCCN1C(=O)Nc1cccc(NC(C)=O)c1,21,11,COCC1CCCC1C(O)NC1CCCC(NC(C)O)C1,,F2
CC(=O)Nc1ccccc1.COCC1CCCN1,18,11,CC(O)NC1CCCCC1.COCC1CCCC1,,F2
COCC1CCCN1.c1ccccc1,14,11,C1CCCCC1.COCC1CCCC1,,F2
COCC1CCCN1,8,5,COCC1CCCC1,,F2
CC(N)=O.COCC1CCCN1,12,5,CC(N)O.COCC1CCCC1,,F2
CC(N)=O.COCC1CCCN1C(N)=O,15,5,CC(N)O.COCC1CCCC1C(N)O,,F2
COCC1CCCN1C(N)=O,11,5,COCC1CCCC1C(N)O,,F2
COCC1CCCN1C(=O)Nc1ccccc1,17,11,COCC1CCCC1C(O)NC1CCCCC1,,F2
CC(=O)Nc1ccccc1.COCC1CC(O)CN1,19,11,CC(O)NC1CCCCC1.COCC1CCC(O)C1,,F2
COCC1CC(O)CN1.c1ccccc1,15,11,C1CCCCC1.COCC1CCC(O)C1,,F2
COCC1CC(O)CN1,9,5,COCC1CCC(O)C1,,F2
CC(N)=O.COCC1CC(O)CN1,13,5,CC(N)O.COCC1CCC(O)C1,,F2
CC(N)=O.COCC1CC(O)CN1C(N)=O,16,5,CC(N)O.COCC1CC(O)CC1C(N)O,,F2
COCC1CC(O)CN1C(N)=O,12,5,COCC1CC(O)CC1C(N)O,,F2
COCC1CC(O)CN1C(=O)Nc1ccccc1,18,11,COCC1CC(O)CC1C(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC(C(C)CO)CC2)c1,23,12,CC(O)NC1CCCC(NC(O)C2CCC(C(C)CO)CC2)C1,Z2474486884,EM;MOL;F2
CC(CO)C1CCN(C(=O)Nc2ccccc2)CC1,19,12,CC(CO)C1CCC(C(O)NC2CCCCC2)CC1,,F2
CCCO.O=CNc1ccccc1,13,6,CCCO.OCNC1CCCCC1,,F2
CCCO.c1ccccc1,10,6,C1CCCCC1.CCCO,,F2
CCCO,4,0,CCCO,,F2
CCCO.NC=O,7,0,CCCO.NCO,,F2
CC(CO)C1CCNCC1.c1ccccc1,16,12,C1CCCCC1.CC(CO)C1CCCCC1,,F2
CC(CO)C1CCNCC1,10,6,CC(CO)C1CCCCC1,,F2
CC(CO)C1CCN(C(N)=O)CC1,13,6,CC(CO)C1CCC(C(N)O)CC1,,F2
CC(CO)C1CCN(C(N)=O)CC1.CC(N)=O,17,6,CC(CO)C1CCC(C(N)O)CC1.CC(N)O,,F2
CC(N)=O.CCCO.NC=O,11,0,CC(N)O.CCCO.NCO,,F2
CC(N)=O.CCCO,8,0,CC(N)O.CCCO,,F2
CC(CO)C1CCNCC1.CC(N)=O,14,6,CC(CO)C1CCCCC1.CC(N)O,,F2
CC(=O)Nc1ccccc1.CC(CO)C1CCNCC1,20,12,CC(CO)C1CCCCC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1ccccc1.CCCO,14,6,CC(O)NC1CCCCC1.CCCO,,F2
CC(=O)Nc1cccc(NC=O)c1.CCCO,17,6,CC(O)NC1CCCC(NCO)C1.CCCO,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC(C3(O)CC3)CC2)c1,23,15,CC(O)NC1CCCC(NC(O)C2CCC(C3(O)CC3)CC2)C1,Z2474486837,EM;MOL;F2
CC(=O)Nc1cccc(NC(=O)N2CCCCC2)c1.OC1CC1,23,15,CC(O)NC1CCCC(NC(O)C2CCCCC2)C1.OC1CC1,,F2
O=C(Nc1ccccc1)N1CCCCC1.OC1CC1,19,15,OC(NC1CCCCC1)C1CCCCC1.OC1CC1,,F2
C1CCNCC1.OC1CC1.c1ccccc1,16,15,C1CCCCC1.C1CCCCC1.OC1CC1,,F2
OC1CC1.c1ccccc1,10,9,C1CCCCC1.OC1CC1,,F2
OC1CC1,4,3,OC1CC1,,F2
C1CCNCC1.O.c1ccccc1,13,12,C1CCCCC1.C1CCCCC1.O,,F2
C1CCNCC1.O,7,6,C1CCCCC1.O,,F2
C1CC1.C1CCNCC1.c1ccccc1,15,15,C1CC1.C1CCCCC1.C1CCCCC1,,F2
C1CC1.C1CCNCC1,9,9,C1CC1.C1CCCCC1,,F2
C1CCNCC1.OC1CC1,10,9,C1CCCCC1.OC1CC1,,F2
NC(=O)N1CCCCC1.OC1CC1,13,9,NC(O)C1CCCCC1.OC1CC1,,F2
NC=O.OC1CC1,7,3,NCO.OC1CC1,,F2
NC(=O)N1CCCCC1.O,10,6,NC(O)C1CCCCC1.O,,F2
C1CC1.NC(=O)N1CCCCC1,12,9,C1CC1.NC(O)C1CCCCC1,,F2
O=CNc1ccccc1.OC1CC1,13,9,OC1CC1.OCNC1CCCCC1,,F2
O.O=C(Nc1ccccc1)N1CCCCC1,16,12,O.OC(NC1CCCCC1)C1CCCCC1,,F2
C1CC1.O=C(Nc1ccccc1)N1CCCCC1,18,15,C1CC1.OC(NC1CCCCC1)C1CCCCC1,,F2
CC(N)=O.NC(=O)N1CCCCC1.OC1CC1,17,9,CC(N)O.NC(O)C1CCCCC1.OC1CC1,,F2
C1CCNCC1.CC(N)=O.OC1CC1,14,9,C1CCCCC1.CC(N)O.OC1CC1,,F2
CC(N)=O.OC1CC1,8,3,CC(N)O.OC1CC1,,F2
C1CCNCC1.CC(N)=O.O,11,6,C1CCCCC1.CC(N)O.O,,F2
C1CC1.C1CCNCC1.CC(N)=O,13,9,C1CC1.C1CCCCC1.CC(N)O,,F2
CC(N)=O.NC=O.OC1CC1,11,3,CC(N)O.NCO.OC1CC1,,F2
CC(N)=O.NC(=O)N1CCCCC1.O,14,6,CC(N)O.NC(O)C1CCCCC1.O,,F2
C1CC1.CC(N)=O.NC(=O)N1CCCCC1,16,9,C1CC1.CC(N)O.NC(O)C1CCCCC1,,F2
C1CCNCC1.CC(=O)Nc1ccccc1.OC1CC1,20,15,C1CCCCC1.CC(O)NC1CCCCC1.OC1CC1,,F2
CC(=O)Nc1ccccc1.OC1CC1,14,9,CC(O)NC1CCCCC1.OC1CC1,,F2
C1CCNCC1.CC(=O)Nc1ccccc1.O,17,12,C1CCCCC1.CC(O)NC1CCCCC1.O,,F2
C1CC1.C1CCNCC1.CC(=O)Nc1ccccc1,19,15,C1CC1.C1CCCCC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC=O)c1.OC1CC1,17,9,CC(O)NC1CCCC(NCO)C1.OC1CC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CCCCC2)c1.O,20,12,CC(O)NC1CCCC(NC(O)C2CCCCC2)C1.O,,F2
C1CC1.CC(=O)Nc1cccc(NC(=O)N2CCCCC2)c1,22,15,C1CC1.CC(O)NC1CCCC(NC(O)C2CCCCC2)C1,,F2
O=C(Nc1ccccc1)N1CCC(C2(O)CC2)CC1,19,15,OC(NC1CCCCC1)C1CCC(C2(O)CC2)CC1,,F2
OC1(C2CCNCC2)CC1.c1ccccc1,16,15,C1CCCCC1.OC1(C2CCCCC2)CC1,,F2
C1CC(C2CC2)CCN1.c1ccccc1,15,15,C1CCC(C2CC2)CC1.C1CCCCC1,,F2
C1CC(C2CC2)CCN1,9,9,C1CCC(C2CC2)CC1,,F2
OC1(C2CCNCC2)CC1,10,9,OC1(C2CCCCC2)CC1,,F2
NC(=O)N1CCC(C2(O)CC2)CC1,13,9,NC(O)C1CCC(C2(O)CC2)CC1,,F2
NC(=O)N1CCC(C2CC2)CC1,12,9,NC(O)C1CCC(C2CC2)CC1,,F2
O=C(Nc1ccccc1)N1CCC(C2CC2)CC1,18,15,OC(NC1CCCCC1)C1CCC(C2CC2)CC1,,F2
CC(N)=O.NC(=O)N1CCC(C2(O)CC2)CC1,17,9,CC(N)O.NC(O)C1CCC(C2(O)CC2)CC1,,F2
CC(N)=O.OC1(C2CCNCC2)CC1,14,9,CC(N)O.OC1(C2CCCCC2)CC1,,F2
C1CC(C2CC2)CCN1.CC(N)=O,13,9,C1CCC(C2CC2)CC1.CC(N)O,,F2
CC(N)=O.NC(=O)N1CCC(C2CC2)CC1,16,9,CC(N)O.NC(O)C1CCC(C2CC2)CC1,,F2
CC(=O)Nc1ccccc1.OC1(C2CCNCC2)CC1,20,15,CC(O)NC1CCCCC1.OC1(C2CCCCC2)CC1,,F2
C1CC(C2CC2)CCN1.CC(=O)Nc1ccccc1,19,15,C1CCC(C2CC2)CC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC(C3CC3)CC2)c1,22,15,CC(O)NC1CCCC(NC(O)C2CCC(C3CC3)CC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)NCc2cnn(C)n2)c1,21,11,CC(O)NC1CCCC(NC(O)NCC2CCC(C)C2)C1,Z2105711273,EM;MOL;F2
Cn1ncc(CNC(=O)Nc2ccccc2)n1,17,11,CC1CCC(CNC(O)NC2CCCCC2)C1,,F2
O=C(NCc1cn[nH]n1)Nc1ccccc1,16,11,OC(NCC1CCCC1)NC1CCCCC1,,F2
c1ccccc1.c1cn[nH]n1,11,11,C1CCCC1.C1CCCCC1,,F2
c1cn[nH]n1,5,5,C1CCCC1,,F2
NC(=O)NCc1cn[nH]n1,10,5,NC(O)NCC1CCCC1,,F2
Cn1nccn1.c1ccccc1,12,11,C1CCCCC1.CC1CCCC1,,F2
Cn1nccn1,6,5,CC1CCCC1,,F2
Cn1ncc(CNC(N)=O)n1,11,5,CC1CCC(CNC(N)O)C1,,F2
CC(N)=O.Cn1ncc(CNC(N)=O)n1,15,5,CC(N)O.CC1CCC(CNC(N)O)C1,,F2
CC(N)=O.NC(=O)NCc1cn[nH]n1,14,5,CC(N)O.NC(O)NCC1CCCC1,,F2
CC(N)=O.c1cn[nH]n1,9,5,C1CCCC1.CC(N)O,,F2
CC(N)=O.Cn1nccn1,10,5,CC(N)O.CC1CCCC1,,F2
CC(=O)Nc1ccccc1.Cn1nccn1,16,11,CC(O)NC1CCCCC1.CC1CCCC1,,F2
CC(=O)Nc1ccccc1.c1cn[nH]n1,15,11,C1CCCC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)NCc2cn[nH]n2)c1,20,11,CC(O)NC1CCCC(NC(O)NCC2CCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC2C(F)F)c1,20,10,CC(O)NC1CCCC(NC(O)C2CCC2C(F)F)C1,Z2234923767,EM;MOL;F2
O=C(Nc1ccccc1)N1CCC1C(F)F,16,10,OC(NC1CCCCC1)C1CCC1C(F)F,,F2
FC(F)C1CCN1.c1ccccc1,13,10,C1CCCCC1.FC(F)C1CCC1,,F2
FCF.c1ccccc1,9,6,C1CCCCC1.FCF,,F2
FCF,3,0,FCF,,F2
FC(F)C1CCN1,7,4,FC(F)C1CCC1,,F2
NC(=O)N1CCC1C(F)F,10,4,NC(O)C1CCC1C(F)F,,F2
FCF.NC=O,6,0,FCF.NCO,,F2
FCF.O=CNc1ccccc1,12,6,FCF.OCNC1CCCCC1,,F2
CC(N)=O.NC(=O)N1CCC1C(F)F,14,4,CC(N)O.NC(O)C1CCC1C(F)F,,F2
CC(N)=O.FC(F)C1CCN1,11,4,CC(N)O.FC(F)C1CCC1,,F2
CC(N)=O.FCF,7,0,CC(N)O.FCF,,F2
CC(N)=O.FCF.NC=O,10,0,CC(N)O.FCF.NCO,,F2
CC(=O)Nc1ccccc1.FC(F)C1CCN1,17,10,CC(O)NC1CCCCC1.FC(F)C1CCC1,,F2
CC(=O)Nc1ccccc1.FCF,13,6,CC(O)NC1CCCCC1.FCF,,F2
CC(=O)Nc1cccc(NC=O)c1.FCF,16,6,CC(O)NC1CCCC(NCO)C1.FCF,,F2
CCOC1(C)CCN(C(=O)Nc2cccc(NC(C)=O)c2)CC1,23,12,CCOC1(C)CCC(C(O)NC2CCCC(NC(C)O)C2)CC1,Z2201989990,EM;MOL;F2
C.CC(=O)Nc1cccc(NC=O)c1.CCO,17,6,C.CC(O)NC1CCCC(NCO)C1.CCO,,F2
C.CCO.O=CNc1ccccc1,13,6,C.CCO.OCNC1CCCCC1,,F2
C.CCO.c1ccccc1,10,6,C.C1CCCCC1.CCO,,F2
C.CCO,4,0,C.CCO,,F2
C.CCO.NC=O,7,0,C.CCO.NCO,,F2
C.CC(N)=O.CCO.NC=O,11,0,C.CC(N)O.CCO.NCO,,F2
C.CC(N)=O.CCO,8,0,C.CC(N)O.CCO,,F2
C.CC(=O)Nc1ccccc1.CCO,14,6,C.CC(O)NC1CCCCC1.CCO,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC(C)CC2)c1,20,12,CC1CCC(C(O)NC2CCCC(NC(C)O)C2)CC1,,F2
CC1CCN(C(=O)Nc2ccccc2)CC1,16,12,CC1CCC(C(O)NC2CCCCC2)CC1,,F2
CC1CCNCC1.c1ccccc1,13,12,C1CCCCC1.CC1CCCCC1,,F2
CC1CCNCC1,7,6,CC1CCCCC1,,F2
CC1CCN(C(N)=O)CC1,10,6,CC1CCC(C(N)O)CC1,,F2
CC(N)=O.CC1CCN(C(N)=O)CC1,14,6,CC(N)O.CC1CCC(C(N)O)CC1,,F2
CC(N)=O.CC1CCNCC1,11,6,CC(N)O.CC1CCCCC1,,F2
CC(=O)Nc1ccccc1.CC1CCNCC1,17,12,CC(O)NC1CCCCC1.CC1CCCCC1,,F2
CCOC1CCN(C(=O)Nc2cccc(NC(C)=O)c2)CC1,22,12,CCOC1CCC(C(O)NC2CCCC(NC(C)O)C2)CC1,Z763215950,EM;MOL;F2
CC(=O)Nc1ccccc1.CCOC1CCNCC1,19,12,CC(O)NC1CCCCC1.CCOC1CCCCC1,,F2
CCOC1CCNCC1.c1ccccc1,15,12,C1CCCCC1.CCOC1CCCCC1,,F2
CCOC1CCNCC1,9,6,CCOC1CCCCC1,,F2
CC(N)=O.CCOC1CCNCC1,13,6,CC(N)O.CCOC1CCCCC1,,F2
CC(N)=O.CCOC1CCN(C(N)=O)CC1,16,6,CC(N)O.CCOC1CCC(C(N)O)CC1,,F2
CCOC1CCN(C(N)=O)CC1,12,6,CCOC1CCC(C(N)O)CC1,,F2
CCOC1CCN(C(=O)Nc2ccccc2)CC1,18,12,CCOC1CCC(C(O)NC2CCCCC2)CC1,,F2
CC(=O)Nc1ccccc1.CCOC1(C)CCNCC1,20,12,CC(O)NC1CCCCC1.CCOC1(C)CCCCC1,,F2
CCOC1(C)CCNCC1.c1ccccc1,16,12,C1CCCCC1.CCOC1(C)CCCCC1,,F2
CCOC1(C)CCNCC1,10,6,CCOC1(C)CCCCC1,,F2
CC(N)=O.CCOC1(C)CCNCC1,14,6,CC(N)O.CCOC1(C)CCCCC1,,F2
CC(N)=O.CCOC1(C)CCN(C(N)=O)CC1,17,6,CC(N)O.CCOC1(C)CCC(C(N)O)CC1,,F2
CCOC1(C)CCN(C(N)=O)CC1,13,6,CCOC1(C)CCC(C(N)O)CC1,,F2
CCOC1(C)CCN(C(=O)Nc2ccccc2)CC1,19,12,CCOC1(C)CCC(C(O)NC2CCCCC2)CC1,,F2
CC(=O)Nc1cccc(NC(=O)NCc2cnnn2C)c1,21,11,CC(O)NC1CCCC(NC(O)NCC2CCCC2C)C1,Z2131848993,EM;MOL;F2
Cn1nncc1CNC(=O)Nc1ccccc1,17,11,CC1CCCC1CNC(O)NC1CCCCC1,,F2
O=C(NCc1cnn[nH]1)Nc1ccccc1,16,11,OC(NCC1CCCC1)NC1CCCCC1,,F2
NC(=O)NCc1cnn[nH]1,10,5,NC(O)NCC1CCCC1,,F2
Cn1ccnn1.c1ccccc1,12,11,C1CCCCC1.CC1CCCC1,,F2
Cn1ccnn1,6,5,CC1CCCC1,,F2
Cn1nncc1CNC(N)=O,11,5,CC1CCCC1CNC(N)O,,F2
CC(N)=O.Cn1nncc1CNC(N)=O,15,5,CC(N)O.CC1CCCC1CNC(N)O,,F2
CC(N)=O.NC(=O)NCc1cnn[nH]1,14,5,CC(N)O.NC(O)NCC1CCCC1,,F2
CC(N)=O.Cn1ccnn1,10,5,CC(N)O.CC1CCCC1,,F2
CC(=O)Nc1ccccc1.Cn1ccnn1,16,11,CC(O)NC1CCCCC1.CC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)NCc2cnn[nH]2)c1,20,11,CC(O)NC1CCCC(NC(O)NCC2CCCC2)C1,,F2
COCC(=O)NC1CN(C(=O)Nc2cccc(NC(C)=O)c2)C1,23,10,COCC(O)NC1CC(C(O)NC2CCCC(NC(C)O)C2)C1,Z1745507310,EM;MOL;F2
CC(=O)Nc1cccc(NC=O)c1.COCC(N)=O,19,6,CC(O)NC1CCCC(NCO)C1.COCC(N)O,,F2
COCC(N)=O.O=CNc1ccccc1,15,6,COCC(N)O.OCNC1CCCCC1,,F2
COCC(N)=O.c1ccccc1,12,6,C1CCCCC1.COCC(N)O,,F2
COCC(N)=O.NC=O,9,0,COCC(N)O.NCO,,F2
CC(N)=O.COCC(N)=O.NC=O,13,0,CC(N)O.COCC(N)O.NCO,,F2
CC(=O)Nc1ccccc1.COCC(N)=O,16,6,CC(O)NC1CCCCC1.COCC(N)O,,F2
CC(=O)Nc1ccccc1.COCC(=O)NC1CNC1,20,10,CC(O)NC1CCCCC1.COCC(O)NC1CCC1,,F2
COCC(=O)NC1CNC1.c1ccccc1,16,10,C1CCCCC1.COCC(O)NC1CCC1,,F2
COCC(=O)NC1CNC1,10,4,COCC(O)NC1CCC1,,F2
CC(N)=O.COCC(=O)NC1CNC1,14,4,CC(N)O.COCC(O)NC1CCC1,,F2
CC(N)=O.COCC(=O)NC1CN(C(N)=O)C1,17,4,CC(N)O.COCC(O)NC1CC(C(N)O)C1,,F2
COCC(=O)NC1CN(C(N)=O)C1,13,4,COCC(O)NC1CC(C(N)O)C1,,F2
COCC(=O)NC1CN(C(=O)Nc2ccccc2)C1,19,10,COCC(O)NC1CC(C(O)NC2CCCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)NC(C)(C)c2nc(C)no2)c1,23,11,CC(O)NC1CCCC(NC(O)NC(C)(C)C2CCC(C)C2)C1,Z2041118554,EM;MOL;F2
Cc1noc(C(C)(C)NC(=O)Nc2ccccc2)n1,19,11,CC1CCC(C(C)(C)NC(O)NC2CCCCC2)C1,,F2
CC(C)(NC(=O)Nc1ccccc1)c1ncno1,18,11,CC(C)(NC(O)NC1CCCCC1)C1CCCC1,,F2
CC(C)(NC(N)=O)c1ncno1,12,5,CC(C)(NC(N)O)C1CCCC1,,F2
CC(C)NC(N)=O,7,0,CC(C)NC(N)O,,F2
CC(C)NC(=O)Nc1ccccc1,13,6,CC(C)NC(O)NC1CCCCC1,,F2
C.CC(C)NC(=O)Nc1ccccc1,14,6,C.CC(C)NC(O)NC1CCCCC1,,F2
C.CC(C)NC(N)=O,8,0,C.CC(C)NC(N)O,,F2
Cc1ncon1.c1ccccc1,12,11,C1CCCCC1.CC1CCCC1,,F2
Cc1ncon1,6,5,CC1CCCC1,,F2
Cc1noc(C(C)(C)NC(N)=O)n1,13,5,CC1CCC(C(C)(C)NC(N)O)C1,,F2
CC(N)=O.Cc1noc(C(C)(C)NC(N)=O)n1,17,5,CC(N)O.CC1CCC(C(C)(C)NC(N)O)C1,,F2
CC(C)(NC(N)=O)c1ncno1.CC(N)=O,16,5,CC(C)(NC(N)O)C1CCCC1.CC(N)O,,F2
CC(C)NC(N)=O.CC(N)=O,11,0,CC(C)NC(N)O.CC(N)O,,F2
